pnr	Patr-1	suppressible
Sxl	Oda	suppressible
ash1|trx	E(Pc)	enhanceable
dnd	Sec5	suppressible
Act88F	Act57B::Act88F	suppressible
w	Mow|z	suppressible
w	RevIII-7b	suppressible
bw	Mod(Prat:bw)3-1	enhanceable
Rtca	Pten	suppressible
peb	retn	suppressible
Khc	Appl	suppressible
Csk	tsr	suppressible
tut	Cpsf100	enhanceable
Snr1	htt	suppressible
smo	E(smoDN)2590	enhanceable
hh	mxc	enhanceable
CycE	S(CycE<up>JP</up>)20S1	enhanceable
Nsf2	GS5246	suppressible
sei	rut	suppressible
foxo|path	Akt1	enhanceable
hppy	Tsc1|gig	suppressible
Ras85D	EK3-3	enhanceable
vtd	Dsp1	suppressible
Pex19	Hnf4	suppressible
Smox	InR	enhanceable
N	EP595b	suppressible
Egfr	lilli	suppressible
fw	fz	enhanceable
Pvr	Tao	suppressible
Asx	brm	suppressible
Dref	Diap1	enhanceable
sev|Sos	cnk	enhanceable
bel	CycB	enhanceable
mus81	Blm	suppressible
Ras85D|dlg1	bsk	enhanceable
Abl|Khc	ena	suppressible
Dfd	sls	suppressible
Ets21C|Ras85D|scrib	ftz-f1	enhanceable
ro	E(ro<up>DOM</up>)1801	enhanceable
lsn	Vha55	suppressible
Ret	l(3)S142909	suppressible
park	Atg1	suppressible
Sce	vtd	suppressible
Wnt2|wg	Wnt6	enhanceable
pnr	muc	suppressible
sev::tor	drk	suppressible
Ras85D	smt3	enhanceable
rod	CycB	suppressible
arm	ci	enhanceable
Pi3K92E	Tor	enhanceable
Dsk	CCKLR-17D1	suppressible
br	E(br)160	suppressible
Abd-B	Pc|chm	enhanceable
Sxl|snf	vir	suppressible
Axud1	Cdk1	enhanceable
Rok	LIMK1	suppressible
sd	puc	suppressible
bam	CSN4	enhanceable
w	E(w<up>a</up>)709	enhanceable
Lar	CadN	enhanceable
pnr	EP3263	suppressible
ss	Dll	enhanceable
Pc	Abd-B	enhanceable
Cka	hep	enhanceable
par-1	14-3-3ε	enhanceable
hid	upd1	suppressible
Atf-2	Mekk1	suppressible
Marcal1	Su(z)2	enhanceable
Antp|N	exd	suppressible
Ets97D	srl	enhanceable
nod	sub	enhanceable
Rho1	PlexA	suppressible
Nf1	Cul3	enhanceable
Su(H)	E(spl)m7-HLH	suppressible
Cip4	Cdc42|WASp	suppressible
N	N::sev	suppressible
pbl	sti	enhanceable
Raf	step	enhanceable
Rap1	mys	enhanceable
rho	lilli	suppressible
dx	Nle	suppressible
Pino	smi26D	suppressible
fit	InR	suppressible
ksr::tor	spen	suppressible
SkpA|faf	wnd	suppressible
ap	CG11893	suppressible
sub	tacc	suppressible
Ras85D|sev	l(3)06948a|sr	suppressible
sgl	htl	enhanceable
SkpA	bsk	suppressible
Mitf	Vha14-1	suppressible
eas	FASN1	enhanceable
dup	geminin	suppressible
COX5A	Cul1	suppressible
Fadd	MP1	suppressible
wrd	S6k	suppressible
Larp4B	Myc	enhanceable
mav	gbb	enhanceable
Prosβ2|Prosβ6	DnaJ-1	suppressible
Abl	N	suppressible
Abl	Abl::Hsap_ABL1::Hsap_BCR	enhanceable
Fas2	Met	enhanceable
Dg	rt|tw	suppressible
l(3)mbt	ex	suppressible
sens	lilli	suppressible
tum	Rho1	suppressible
dpp	dac	suppressible
hh	trol	suppressible
Pvr	robo2	enhanceable
Hr4	Cyp6t3	suppressible
Src42A	Su(SuRaf1)10	enhanceable
z	Su(z)6	suppressible
su(Hw)|y	Pc	enhanceable
para	tipE	suppressible
Ras85D	CG4936	enhanceable
lig	Diap1	suppressible
okr	vilya	enhanceable
N	mir-2c	suppressible
Ssdp	l(3)mbn	suppressible
l(3)mbt	yki	enhanceable
p115	Cdk1	enhanceable
upd1	dap	suppressible
Src64B	PRL-1	suppressible
Ilp2	InR	enhanceable
hid	CG8177	enhanceable
slmb	smo	suppressible
Egfr	Vno	enhanceable
pix	RpS3	enhanceable
jus	E(sda)I	suppressible
C1GalTA	rpr	enhanceable
Traf4	park	suppressible
Patj	Mbs	enhanceable
Src42A	csw	enhanceable
pbl	Mlc2	enhanceable
Pvr	Pi3K92E	enhanceable
InR	lqfR	enhanceable
Snr1	E(Egfr)B56	suppressible
rpr	Dsor1	enhanceable
Rho1	puc	suppressible
Vinc	Pax	enhanceable
MTF-1	ZnT35C	enhanceable
cno	scrib	enhanceable
AdamTS-A	mys	suppressible
CycE	dpp|put	suppressible
dnr1	Rel	suppressible
Nop17l	flw	suppressible
sfl	Hsepi	enhanceable
mtm	14-3-3ζ	enhanceable
comt	E(comt<up>6</up>)21E	enhanceable
mira	swa	suppressible
hppy	Diap1	suppressible
pnr	trx	suppressible
mei-41	rad50	enhanceable
Cul1	Akt1	enhanceable
Gyc76C	LanB2	suppressible
Rif1	Cdc7	suppressible
H	CG11779	enhanceable
chb	zip	enhanceable
mam	Sema2b	suppressible
chic	Apc2	suppressible
Mon1	VGlut	suppressible
bsk	Sac1	suppressible
al	Diap1	enhanceable
Ras85D|sev	l(3)06734	enhanceable
mei-9	Ercc1	suppressible
trp	Opa1	suppressible
Ret	Src64B	suppressible
spn-D	Brca2	enhanceable
rho	Ras85D	enhanceable
bru1	enok	suppressible
E2f1	hid	suppressible
fru	robo2	suppressible
Dl	nmo	suppressible
Pkn	Pkc53E::Pkn	enhanceable
sev	S	enhanceable
smo	tkv	suppressible
wg	Apc2	suppressible
Dref	ds	enhanceable
Ras85D|scrib	CG9674	suppressible
Chi	CG11893	suppressible
mam	dom	suppressible
Rbf|gig	Dronc	suppressible
Scr|skd	MED17	enhanceable
Rheb	unk	suppressible
jus	E(sda)F	suppressible
mud	pros	suppressible
Ube3a	drl	enhanceable
btl::Egfr	cic	suppressible
Pcl|Su(z)12	Pgi	enhanceable
vg	RpL38	suppressible
sc|sisA	mof	suppressible
Ras85D|sev	frc	suppressible
ix	dpp	suppressible
btl|stumps	Tim10	suppressible
w	lncRNA:roX1	suppressible
Fmr1	SmD3	suppressible
Bx	CG4080	suppressible
pnr	EP2419	suppressible
CycE	Nsf2	suppressible
mam	CG14767	suppressible
hid	Decay	suppressible
InR	RpL8	enhanceable
hpo	Diap1	enhanceable
Sin3A	Csk	suppressible
Spc105R	sub	suppressible
rst	hbs	enhanceable
slpr	bsk	suppressible
sds22	flw	suppressible
Hmgcr	hh	suppressible
ey	hth	suppressible
kay	svp	suppressible
Csk	tum	suppressible
shot	kay	suppressible
ph-p	chm	enhanceable
comt	cac	suppressible
Vap33	ND-20	suppressible
RacGAP84C	babos	enhanceable
bcd	hid	enhanceable
bchs	or	enhanceable
Wnt5	Drl-2|drl	enhanceable
lola	rib	suppressible
rho|vn	dpp	suppressible
gce	Met	suppressible
ci	sd	enhanceable
dup	mir-8	suppressible
Smurf	dpp	suppressible
ksr::tor	MESK4	suppressible
Dl	mib1	enhanceable
rl	svp	suppressible
Ras85D	Vps15	suppressible
nwk	arr	suppressible
foxo|wdb	mts	suppressible
X11L	AP-2α	suppressible
Dcr-2|Snr1	kibra	enhanceable
tsl	bcd|hb	suppressible
Nrg	eve	suppressible
upd1	Egfr	suppressible
sev	Ppb	suppressible
Pc	Scr	enhanceable
pnr	D1	enhanceable
ds	fz	enhanceable
kn	olf186-F	enhanceable
Aplip1	futsch	suppressible
rpr	ban	suppressible
chm	hep	suppressible
Tsc1	nero	suppressible
Cbl	shi	enhanceable
rdgB	laza	suppressible
bw	Dek	enhanceable
dsh	Mbs	enhanceable
da	HLH54F	enhanceable
Hrs	fz	suppressible
puc	pan	enhanceable
spn-B	mei-P22	enhanceable
mam	wdb	enhanceable
Gαo	Dhit	suppressible
Fpps	Hmgcr	enhanceable
y	e(y)6	suppressible
esg	mir-14	suppressible
Rala	Dl	suppressible
cac	Gαq	suppressible
aPKC	orb2	enhanceable
ema	Mad	enhanceable
gro	N	enhanceable
Bx	Kat60	suppressible
lin-52	mip40	suppressible
Ssdp	CG7755	suppressible
ap::Chi	Ssdp	suppressible
nmo	N	suppressible
tkv	put	suppressible
eEF5	nero	enhanceable
Gr28b	TrpA1	suppressible
osa	htt	enhanceable
Su(dx)	pyd	suppressible
sgg	myo	suppressible
tkv|Mad	yki	suppressible
asf1	lid	enhanceable
ninaE	BBS9	enhanceable
pbl	Ctf4	suppressible
RpII140	scf	enhanceable
hop	Rho1	enhanceable
Pink1	mAcon1|Drp1	enhanceable
Rho1	lilli	suppressible
lid	Kdm2	suppressible
stan	in	enhanceable
park	hep	suppressible
H	Su(dx)	enhanceable
jus	kcc	enhanceable
dia	ex	enhanceable
kibra	sav	suppressible
Gαq|Itp-r83A	SERCA	enhanceable
L	fng	suppressible
mxc	Asx	suppressible
Cip4	Cdc42	suppressible
nopo	lok	suppressible
msn	Lis-1	enhanceable
Rtca	Xbp1	enhanceable
pb	d	suppressible
dlg1	Tl|egr	suppressible
ash1|trx	E(z)	suppressible
Dl|mir-7	hh	suppressible
Raf	Sos	enhanceable
Dl	DCTN1-p150	enhanceable
Synj	EndoA	suppressible
Pp2B-14D	RasGAP1	suppressible
Lam	key	enhanceable
mod(mdg4)	Su(mg)2-3	suppressible
flw	RhoGEF2	suppressible
egg	G9a	suppressible
atl	Rtnl1	suppressible
smo	E(smoDN)219	suppressible
Hcf	Pc	enhanceable
ush	htl	suppressible
Pi3K59F	Rab5	suppressible
grim|Diap1	Dark	suppressible
Gp150	sca	enhanceable
hop	Myb	enhanceable
Myt1|Wee1	trbl	suppressible
hid	bsk	suppressible
N	tkv	suppressible
pbl	nuf	enhanceable
hpo	Git|RtGEF	enhanceable
gt	tsh	suppressible
Pi3K59F	bsk	suppressible
Su(fu)	ptc	suppressible
mar	Osbp	enhanceable
fz::smo	cos	enhanceable
bw	Mod(Prat:bw)1-2	enhanceable
Ras85D|scrib	E2f1	suppressible
Rbf|rno	Dl	suppressible
Tl	dpp	suppressible
h	pyd	enhanceable
Csk	Src64B	suppressible
Pc	sxc	suppressible
sub	BubR1	suppressible
app	d	suppressible
N	ebi	suppressible
mats	yki	enhanceable
Egfr::tor	dome	suppressible
usp	foxo	suppressible
btl|stumps	CG4266	enhanceable
TBPH	CG32576	suppressible
phyl	mib	enhanceable
fra	Abl::Hsap_ABL1::Hsap_BCR	enhanceable
mad2	spz	suppressible
spn-E	Ste	suppressible
aos	salm	enhanceable
lqf	shi	suppressible
cindr	chic	suppressible
pnr	Iswi	enhanceable
ft	par-1	suppressible
Pino	smi45E	enhanceable
Ras85D|scrib	ftz-f1	suppressible
fog	tsl	suppressible
Nlg1	wit	enhanceable
Tl	Dif	enhanceable
mxc	tub	enhanceable
βTub85D	Mst77F	suppressible
cry	per	suppressible
mask|park	Atg18a	suppressible
upd1	Cdk4	enhanceable
E2f1	gfzf	enhanceable
MESR4	N	enhanceable
scrib	l(2)gl	enhanceable
foxo	path	suppressible
Exo84	dlg1	enhanceable
hh	Pka-C1	enhanceable
upd3	bun	enhanceable
Cul5	Cul3	enhanceable
okr	pch2	suppressible
E2f1	Su(E1)-H	suppressible
ap	Lim3	suppressible
Sra-1	WASp	suppressible
S	stan	enhanceable
RpII140	su(RpII140<up>Z36</up>)S14	suppressible
park	heix	suppressible
obk	ex	enhanceable
kermit	Gyc76C	suppressible
dx	hrg	suppressible
Ced-12	mbc	suppressible
hh	Su(hh)VI	enhanceable
Myc|ref(2)P	cnc	suppressible
Nsf2	CG1806	enhanceable
Lk6	eIF4E1	enhanceable
mod(mdg4)|ash1	trx	suppressible
Psc	Su(z)2	enhanceable
ksr::tor	ksr	suppressible
mam	fz2	enhanceable
Pi3K92E|btl::Egfr	Akt1	suppressible
pbl	imd	suppressible
mam	ct	enhanceable
wg	Dronc	enhanceable
upd1	put	suppressible
Syx1A	Syt4	enhanceable
fz	numb	enhanceable
Fatp1	ninaE	suppressible
Utx	Rbf	enhanceable
p38a	Duox	enhanceable
shg	N	enhanceable
sni	per	suppressible
DNApol-η	lok	suppressible
chinmo	dsx	enhanceable
MAGE	mei-41	suppressible
arm|aPKC	sgg	suppressible
l(2)gd1	Rab7	enhanceable
Akt1	Pdk1	enhanceable
r	su(r)	suppressible
prel	Buffy	suppressible
cindr	Efa6	enhanceable
okr	Blm	suppressible
ab	bi	enhanceable
Chi	Fpps	enhanceable
Trf2	CG2617	suppressible
yki	βggt-I	suppressible
bsk	dsh	suppressible
cv-c	Rac1|Rac2	suppressible
NX	H	suppressible
dlg1	grim	suppressible
fng	CycE	enhanceable
nvy	sens	enhanceable
robo1	ena	enhanceable
Ret	l(3)S024833	suppressible
bw	XNP	suppressible
osk	Su(osk)2-O26	enhanceable
piwi	l(3)99Dg	suppressible
tyn	neo	suppressible
peb	eRF1	suppressible
mys	mam	suppressible
fzr	CycE	enhanceable
Roc1b	Roc1a	enhanceable
Rpp30	lok	suppressible
Rho1	fz	suppressible
RpII140	su(RpII140<up>Z36</up>)S8	enhanceable
p53	Hr4	suppressible
RecQ5	lok	suppressible
garz	Arf79F	suppressible
net|px	brm|osa	suppressible
Snr1	NO66	suppressible
Hers	Su(var)3-9	suppressible
bw	ban	suppressible
fz	bdg	suppressible
fln	Mhc	suppressible
smo	E(smoDN)2042	suppressible
Smox	CycE	enhanceable
comt	su(comt<up>6</up>)S14	suppressible
hid	Pka-C1	suppressible
Diap1	Strica	suppressible
pros	Nf-YC	suppressible
rpr	IKKε	suppressible
Pak	Pak3	suppressible
fra	Dscam3|Dscam1	suppressible
sisA	sc	enhanceable
pnr	inaE	suppressible
scrib	DCAF12	suppressible
Mhc	CanB2	suppressible
Lrrk	Rbf	suppressible
bsk|mad2	CycB	suppressible
Pgant4	Fur2	suppressible
rept	CG8677	suppressible
gcm	E(bx)	suppressible
shg	p120ctn	suppressible
byn	fkh	suppressible
N	EP595a	suppressible
vn	Ubx	enhanceable
HDAC3	His4	enhanceable
png	CycE	suppressible
rux	S(rux)2C	suppressible
boi	ihog	enhanceable
piwi	l(3)99Ea	suppressible
Dronc	Usp2	suppressible
rho	DCTN1-p150	suppressible
rut	DopEcR	enhanceable
rho	dpp	suppressible
ry	ZnT41F	enhanceable
chb	wnd	suppressible
da	nvy	enhanceable
hid	Ack|aos	enhanceable
hb	cas	enhanceable
mod(mdg4)|y	Cp190	enhanceable
path	pum	suppressible
Atg6	Buffy	suppressible
hpo	Leash	suppressible
Prosβ2	Atg12	suppressible
DCTN1-p150	dop	suppressible
Zip42C.1|ZnT63C	Zip89B	enhanceable
hh	Su(hh)V	enhanceable
Fmr1	Hem	suppressible
l(1)sc	jumu	enhanceable
SCCRO	SCCRO3	suppressible
Spn27A	ea	enhanceable
Rac1	EP1207	suppressible
nbs	mei-41	suppressible
PlexB	Rho1	enhanceable
tut	Cpsf73	suppressible
sd	ph-p	suppressible
mam	lola	suppressible
ey	ci	enhanceable
pzg	N	enhanceable
tkv	gbb	suppressible
apn	crb	suppressible
N	Rtf1	enhanceable
sl	Dcr-2	suppressible
BicD	kst	suppressible
Aplip1	wnd	suppressible
spg	Raf	suppressible
sty	aos	suppressible
Lrrk	EndoA	enhanceable
pbl	simj	enhanceable
pnr	EP2086	suppressible
stx	Pc	enhanceable
DCTN1-p150	B4	suppressible
bond	Pex10	enhanceable
Rab5|sta	rush	suppressible
CycB	DCTN1-p150	suppressible
hrm	Atg1	suppressible
Antp|Pc	vtd	suppressible
Fpps	qm	enhanceable
Ssdp	pnr	enhanceable
Sulf1	Egfr	enhanceable
I-2|put	Pp1-87B	enhanceable
hep	Cka	suppressible
S6kII	CkIIα	enhanceable
hid	D	enhanceable
lqf	Dl	suppressible
smo	E(smoDN)1124	suppressible
Urm1	Jafrac1	enhanceable
run	M(3)69E	suppressible
Ras85D	Rab11	suppressible
Ser	tsh	suppressible
Snr1	sens	enhanceable
park	Lrrk	suppressible
brk	tkv	enhanceable
Snr1	gro	suppressible
Acsl	Dad	enhanceable
Abl	sli	suppressible
wls	sona	enhanceable
Antp	Snr1	suppressible
SREBP	Ldh	suppressible
Plzf	rl	suppressible
Prosβ6	H	suppressible
Rbf	rpr	suppressible
Dys	vimar	enhanceable
pyd	Dl	enhanceable
hop	CG1572	enhanceable
park	puc	suppressible
spz	Rel	suppressible
H	Prosβ2	enhanceable
Gasp	obst-A	enhanceable
DCTN1-p150	Su(Gl)57	suppressible
upd1	Dad	suppressible
Pvr	EP595b	suppressible
Chi	brm	suppressible
Egfr	Su(tor)2-237	suppressible
Egfr	SoxN	suppressible
PTP-ER	alph	enhanceable
CheB42a	tra	enhanceable
dom	CG11723	enhanceable
anchor	dpp	suppressible
Ras85D	kay	suppressible
spen	N	suppressible
Egfr	AdamTS-B	suppressible
polo	pch2	suppressible
Su(dx)	dx	suppressible
Gαo	Plc21C	enhanceable
poly	S6k	enhanceable
N	mys	enhanceable
l(3)mbt	vas	suppressible
Ras85D	Rho1	suppressible
nbs	mre11	enhanceable
Rbfox1	enc	suppressible
RpII140	su(RpII140<up>Z36</up>)S20	suppressible
p38b	Sod2	enhanceable
sina	SS3-6	enhanceable
G9a	sba	enhanceable
Arp3	Cip4	suppressible
wb	scb	suppressible
Akh	AstA-R2	suppressible
Ras85D|sev	osa	suppressible
arm	brm	enhanceable
stnA	Su(stn)	suppressible
emb	mbo	enhanceable
sc	Rel	suppressible
Psn	Ras85D	suppressible
GckIII	vari	suppressible
Cdk8	Doa	enhanceable
Mlf	DnaJ-1	suppressible
pnr	CRMP	enhanceable
Nsf2	GS3087	suppressible
ci	Egfr	enhanceable
pbl	shn	suppressible
lap	EP3377	enhanceable
Jra	phyl	suppressible
btl|stumps	ball	enhanceable
spi	dpp	suppressible
Ccdc56	mtTFB1	suppressible
RacGAP84C	CG2017	suppressible
pil3	pilX	enhanceable
f|m|sn	WASp	suppressible
spz	tld|yeti-MBT	enhanceable
Dl	kst	enhanceable
Fmr1	SCAR	suppressible
btl::Egfr	gro	suppressible
Cds	Akt1	suppressible
tor|trk	cic	enhanceable
Cat	p38b	enhanceable
Dl	upd1	suppressible
Debcl	Prosα2	suppressible
mam	sca	enhanceable
Vhl	Rab5	suppressible
Antp	MED19	suppressible
Mef2	p38b	suppressible
Src42A	sev	suppressible
Nsf2	CG3603	suppressible
E2f1	Su(E1)-L	suppressible
peb	kst	suppressible
pbl	spi	enhanceable
chico	mir-278	enhanceable
hid	Hr4	enhanceable
Myc	fwe	suppressible
arm	spi	suppressible
Sirt1	Dl	enhanceable
Rho1|Rok	sqh	enhanceable
hep	Axn	suppressible
gl	E(gl)3A	suppressible
Lsd-1	Diap1	suppressible
Raf	ER2-7A	enhanceable
prom	crb	suppressible
Dl	ci	suppressible
tsh	wg	suppressible
H	baz	suppressible
cup	spoon	suppressible
kuz	E(spl)m8-HLH	suppressible
LKRSDH	EcR	enhanceable
Ras85D	Timp	enhanceable
vg	N	suppressible
lz	amos	suppressible
erm	pros	suppressible
DCTN2-p50	Rab5	suppressible
Smn	Fim	suppressible
ap	Dr	suppressible
Apc	CG13895	suppressible
LanB2	kon	enhanceable
fz	drl	enhanceable
Blm	mus81	suppressible
B	Lpt	enhanceable
hb|nos	mxc	suppressible
mys	bub	suppressible
scw	sax	suppressible
Syx1A	EP704	enhanceable
Kr	crol	enhanceable
Oli	exex	enhanceable
Ser	mam	suppressible
mei-41	nbs	enhanceable
S6k	srl	suppressible
Diedel	imd	enhanceable
Fmr1	par-6	enhanceable
Ada3	ara	suppressible
ttk	phyl	enhanceable
ci	Tgi	enhanceable
pr	w	enhanceable
baz	crb	suppressible
Txl	Rpn11	enhanceable
Gr59c	Gr22b	suppressible
aurA	zip	suppressible
dpp	Ubx	suppressible
Rap1	faf	enhanceable
tor	bcd	enhanceable
smi27E	smi26D	enhanceable
grim	lncRNA:Hsrω	enhanceable
mahj	puc	suppressible
ninaE	CG2004	suppressible
Ser	crb	suppressible
Rac1	EP2204	suppressible
btl|stumps	CG7231	enhanceable
L	mir-278	enhanceable
mspo	Mp20	enhanceable
pnr	EP443	suppressible
rpr	Ask1	enhanceable
run	Bro	suppressible
Ras85D|sev	kto	suppressible
Ppt1	shi	enhanceable
smo	smt3	suppressible
Oamb	Mmp2	suppressible
Rel	Dredd	suppressible
p120ctn	Rho1	enhanceable
rl	cnk	suppressible
Atf-2	p38b	suppressible
BicD	Lis-1	enhanceable
rpr	puc	enhanceable
gcl	Cul3	enhanceable
Ras85D	CG1603	enhanceable
vg	Egfr	enhanceable
pnr	Myd88	enhanceable
Src42A	S	suppressible
shg	rho	suppressible
dsh	Rac1	suppressible
Sh|eag	Itgbn	enhanceable
Ras85D	bs	suppressible
ci	kn	suppressible
wake	Pdf	enhanceable
Gk1	Gpdh1	enhanceable
mys	puri	enhanceable
Ets21C|Ras85D|scrib	kay	enhanceable
fz	Jra	enhanceable
Fmr1	RanBPM	suppressible
cav	HipHop	suppressible
Rheb	Cdk4	suppressible
Osbp	Rab19	suppressible
pk	hwt	enhanceable
smo	E(smoDN)1835	suppressible
trp	su(rdgA)40	enhanceable
Ldh	L2HGDH	enhanceable
Raf	brm	suppressible
esg	mir-310|mir-311|mir-312	suppressible
mid	wg	enhanceable
NetA	fra	suppressible
Rbf	lilli	suppressible
osk	SmD3	enhanceable
slmb	Mical	suppressible
Ptp10D|Ptp4E	btl	enhanceable
shi	lace	suppressible
bru1	eIF4E1	enhanceable
Egfr::tor	Sos	suppressible
ct	ctp	enhanceable
ct	Gαi	enhanceable
dlg1	Socs36E	suppressible
mirr	fng	enhanceable
arm	ebd1	suppressible
twi	Ras85D|wg	enhanceable
pbl	vib	suppressible
ksr::tor	rl	suppressible
sw	dop	suppressible
hyd	hh	suppressible
mei-P26	vas	suppressible
ND-75	spi	suppressible
Dref	MFS14	suppressible
twi	Mef2|br	enhanceable
peb	Egfr	suppressible
His1:CG31617	puc	suppressible
wts	Zw	suppressible
ato	h	suppressible
Zip71B	Zip89B	suppressible
Atg9	Pi3K92E	enhanceable
corto	E(z)	enhanceable
spir	capu	suppressible
cathD	Tor	suppressible
kay	Pvf1	suppressible
Usp12-46	N	enhanceable
unc-5	fra	suppressible
Ras85D	MESK4	enhanceable
lig	CycE|Diap1	enhanceable
wek	Tl	suppressible
egr	Cat	suppressible
w|z|e(y)1	su(Hw)	enhanceable
mbc	Rac1	suppressible
sc|sisA	lncRNA:roX1	enhanceable
smo	S(smoDN)2629	enhanceable
Bre1	N	suppressible
kel	hts	suppressible
Csk	Btk29A	enhanceable
sc	ase	suppressible
hpo	RtGEF	enhanceable
svp	usp	enhanceable
Nep1	Bace	suppressible
Rbf	S6k	enhanceable
Dl	CRMP	suppressible
vvl	Egfr	suppressible
Ret	park	suppressible
SCAR	Pak3	suppressible
ninaE	Gcn2	suppressible
aos	Fas2	suppressible
peb	chn	enhanceable
spi|Egfr	S	suppressible
SiaT	para	suppressible
PGRP-LC	TM9SF4	enhanceable
Atg13|Ras85D|scrib	Atg14	suppressible
Pvr	Cortactin	suppressible
Ras85D	ksr::tor	suppressible
Smox	CG12182	enhanceable
btl::Egfr	Eip78C	enhanceable
GluRIIA|cac	Csp	suppressible
hid	pnt	suppressible
shg	Mad	enhanceable
RYBP	trx	enhanceable
Dl	cic	suppressible
hiw	Atg2	suppressible
Khc::Ggal_MLCK	Sos	suppressible
pnr	lin-28	enhanceable
ey	Opt	enhanceable
Bx|ap	EP2-430	suppressible
foxo	Thor	enhanceable
grim	GlcT	enhanceable
pnr	EP995	suppressible
E(z)	dom	suppressible
Rbf	sqd	suppressible
bchs	hook	suppressible
Vps25	Stat92E	suppressible
wg	dally|fz2	suppressible
N	mahe	suppressible
Antp	al	suppressible
Cortactin	mim	enhanceable
nmo	net	enhanceable
H	Past1	suppressible
N|E(spl)m8-HLH	ato	suppressible
Hmgcr	Fpps	suppressible
eve	grn	suppressible
Smn	CG10561	suppressible
dom	mts	suppressible
pbl	Vps13	enhanceable
Abp1	SCAR	enhanceable
NiPp1	Pp1α-96A	suppressible
Mnn1	Jra	suppressible
brat	Apc2	enhanceable
svp	csw	suppressible
N	ed	enhanceable
Mer	Slik	enhanceable
drl	dnt	enhanceable
Ras85D	Mi-2	enhanceable
Ras85D|scrib	Mmp2	suppressible
kay	lbm	enhanceable
hid	pnut	suppressible
vir	msl-2	enhanceable
Dref	S	suppressible
orb	rin	suppressible
Dad	Rho1	enhanceable
E2f1	Su(E1)-K	suppressible
Su(H)	vg	suppressible
smo	E(smoDN)2583	suppressible
if	RpL19	suppressible
Hsc70-5	Pka-C1	suppressible
l(2)gl	pnt	suppressible
Dl	uif	enhanceable
tkv|vvl	btl	suppressible
Ras85D	twi	suppressible
btl::Egfr	vg	suppressible
aurA	dap	suppressible
RhoGEF2|zip	Mbs	enhanceable
vg	Tgi	suppressible
Smn	wit	suppressible
dally	sll	suppressible
Dcp-1	hid	suppressible
H	sty	suppressible
upd1	hdc	suppressible
Smox	Actβ	enhanceable
tor	Su(tor)3-333	suppressible
tadr	Gαq	suppressible
lncRNA:roX1	msl-1|msl-2	enhanceable
Rala	neur	suppressible
fng	Egfr	suppressible
RpII140	su(RpII140<up>Z36</up>)S11	suppressible
N	anon-VIII	suppressible
Fen1	fzy	suppressible
ct	rgr	enhanceable
Dsor1	Su(phl)7	suppressible
wg	slp2	enhanceable
tefu	cav	suppressible
Acn	Atg7	suppressible
Dfd	WC1	enhanceable
Axud1	hep	suppressible
Lpin	Tor	suppressible
Mtl	Vang	enhanceable
shi	dgo	suppressible
Socs44A	Sos	enhanceable
upd2	Sox21a	enhanceable
yki	sqh	suppressible
grim::rpr	skl	suppressible
mbl	Gαs	suppressible
β4GalT7	β3GalTII	enhanceable
spn-B	Lnk	enhanceable
meru	Gαi	enhanceable
osk	Su(osk)G71	enhanceable
tor	14-3-3ζ	suppressible
Ced-12	Rho1	enhanceable
pnr	Eaf	enhanceable
DAAM	dsh	suppressible
BEAF-32	yki	enhanceable
Dref	mor	enhanceable
peb	rept	suppressible
upd1	BHD	suppressible
Ras64B	Ras85D	suppressible
Raf	Jra	enhanceable
tkv	Snr1	suppressible
qm	Fpps	enhanceable
sgg	Jra|kay	suppressible
Rel	mtd	enhanceable
Dl	M285	enhanceable
E(spl)m4-BFM	H	suppressible
per	CkIIα	suppressible
Pgi	Tpi	suppressible
Mad	babo	enhanceable
pbl	trem	enhanceable
slmb	RYBP	suppressible
rho	Eps-15	suppressible
Pdcd4	eIF4A	enhanceable
baz	Asap	suppressible
Pp2B-14D	CE2-3	enhanceable
HDAC3	Snr1	enhanceable
Timp	gbb	enhanceable
da	sc	enhanceable
Ras85D	SM3-2	suppressible
X11L	X11Lβ	suppressible
Syx1A	Pdk	enhanceable
spin	sax|tkv	suppressible
osk	Hrb27C	suppressible
Chi	Tnks	suppressible
Antp	ci	suppressible
Irc	Cat	suppressible
l(2)gl	puc	suppressible
Dsor1	ksr	enhanceable
w	Pcf11|Low|Mow	suppressible
Fmr1	Sdc|dlp	enhanceable
N	E(spl)m8-HLH::E(spl)mδ-HLH	enhanceable
aos	nmo	enhanceable
Cdc23	APC10	suppressible
HBS1	pelo	suppressible
Dl	Atg4b	suppressible
smo	E(smoDN)O	suppressible
pnr	CG8219	enhanceable
Poxn	CycE	suppressible
sens	smt3	enhanceable
fj	Wnt4	suppressible
zfh1	tin	suppressible
Bx|ap	CG1943	suppressible
Rbf|Tsc1	Rheb	enhanceable
Ras85D|scrib	Pfas	enhanceable
hop	pzg	enhanceable
mad2	cnn	suppressible
Tsc1|gig	CycC	enhanceable
TfAP-2	twz	suppressible
pbl	fng	enhanceable
Src42A	Su(SuRaf1)2	enhanceable
osa	Snr1	suppressible
Dys	Lis-1	suppressible
TkR99D	ptc	enhanceable
Mlf	Su(fu)	suppressible
nej	arm	enhanceable
Egfr::tor	ed	suppressible
Tm1	E(To)4	enhanceable
lok	E(spl)m7-HLH	suppressible
aos	ca	suppressible
TrpA1	Rdl	enhanceable
Abd-B	Trl	enhanceable
